OTU_ID	Cleaned.NXT039.NC01	Cleaned.NXT039.NC02	Cleaned.NXT039.NC03	Cleaned.NXT039.NC04	Cleaned.NXT039.NC05	Cleaned.NXT039.NC06	Cleaned.NXT039.NC07	Cleaned.NXT039.NC08	Cleaned.NXT039.NC09	Cleaned.NXT039.NC10	Cleaned.NXT039.NC11	Cleaned.NXT039.NC12	Cleaned.NXT039.NC13	Cleaned.NXT039.NC14	Cleaned.NXT039.NC15	Cleaned.NXT039.NC16	Cleaned.NXT039.NC17	Cleaned.NXT039.NC18	Cleaned.NXT039.NC19	Cleaned.NXT039.NC20	Cleaned.NXT039.NC21	Cleaned.NXT039.NC22	Cleaned.NXT039.NC23	Cleaned.NXT039.NC24	Cleaned.NXT039.NC25	Cleaned.NXT039.NC26	Cleaned.NXT039.NC27	Cleaned.NXT039.NC28	Cleaned.NXT039.NC29	Cleaned.NXT039.NC30	Cleaned.NXT039.NC31	Cleaned.NXT039.NC32	Cleaned.NXT039.NC33	Cleaned.NXT039.NC34	Cleaned.NXT039.NC35	Cleaned.NXT039.NC36	Cleaned.NXT039.NC37	Cleaned.NXT039.NC38	Cleaned.NXT039.NC39	Cleaned.NXT039.NC40	Cleaned.NXT039.NC41	Cleaned.NXT039.NC42	Cleaned.NXT039.NC43	Cleaned.NXT039.NC44	Cleaned.NXT039.NC45	Cleaned.NXT039.NC46	Cleaned.NXT039.NC47	Cleaned.NXT039.NC48	Cleaned.NXT039.NC49	Cleaned.NXT039.NC50	Cleaned.NXT039.NC51	Cleaned.NXT039.NC52	Cleaned.NXT039.NC53	Cleaned.NXT039.NC54	Cleaned.NXT039.NC55	Cleaned.NXT039.NC56	Cleaned.NXT039.NC57	Cleaned.NXT039.NC58	Cleaned.NXT039.NC59	Cleaned.NXT039.NC60	Cleaned.NXT039.NC61	Cleaned.NXT039.NC62	Cleaned.NXT039.NC63	taxonomy
OTU_109	0	17558.90783	8154.445846	7444.538865	0	7.076944272	22.55308571	9.165931527	0	0	0	2.813849813	0	0	123.141985	0	832.5793578	581.5310971	0	53.01351905	18.63283463	0	0	0	0	0	0.309280905	0	31.23160985	0	0	0	46.6363833	0	0	0	1.758695357	0	0	0	9.198979572	0	0	0	2.72353508	0	50.01163808	0	0	0	0	0	817.6472719	219.3493376	68.27842592	173.1532183	0	0	8.013517135	45.48221591	6054.808358	0	0	Unknown
OTU_1094	0	0	0	0	0	0	0	0	0	0	0	521.4304208	0	0	0	0	0	0	0	0	0	0	0	0	77.56636581	0	0	0	0	0	0	0	0	0	0	0	0	0	13384.21873	777.1279132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	467.3166913	0	0	19.12033428	0	0	0	Unknown
OTU_1098	0	0	0	0	0	0	0	0	0	0	0	1226.449102	0	0	0	0	0	0	0	0	0	0	0	0	114.248793	0	0	0	0	0	0	0	0	0	0	0	0	0	16317.19769	923.019838	0	0	0	0	4.850191531	0	0	0	0	0	0	0	0	0	0	0	469.3080976	0	0	3.840362596	0	0	0	Unknown
OTU_110	0	0	0	0	0	0	0.748260856	0	1920.2645	6.977194838	303.3299108	280.7251985	3.365587275	26.17402548	113178.6963	2.035317479	0	0	0	0	0	0	39.27839954	0	0	0	0	0	0	0	0	0	0	0	0	3.043298734	0	0	6.357801298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.42233419	0	0	0	0	0	Unknown
OTU_113	0	0	0	0	0	0	0	3.873921308	750.9343265	3798.937645	1153.272909	6972.009259	27.66026195	0	0	0	0	0	0	0	0	0	0	65.62114022	0	0	0	0	0	0	0	2.421652297	0	0	0	0	0	0	0	0	0	20.2448807	0	4.759372745	0	0	0	0	0	0	0	6.10393951	0	0	0	0	0	0	0	0	0	0	0	Unknown
OTU_1131	0	0	0	0	0	52.89953739	0	0	0	0	0	0	32.61346497	0	0	0	0	0	0	0	0	118.3443925	0	0	0	0	0	0	0	0	0	0	12.56226568	0	0	0	17.52812461	81.66140583	0	83418.75866	0	0	0	8.162396176	0	0	0	0	0	0	0	748.4869174	0	118.1705982	3.303399624	0	0	0	0	0	0	0	0	Unknown
OTU_1139	0	0	0	0	0	0	0	0	0	0	3843.007177	5094.620106	0	0	0	0	0	36.91896708	0	0	0	0	0	0	0	0	0	0	0	0	0	45.97918547	0	0	118.6700157	0	0	0	0	192.1281553	0	0	0	0	0	0	6.270682011	0	176.0884158	0	46.13650333	0	73.7555813	0	0	0	0	0	0	0	0	0	0	Unknown
OTU_114	0	0	0	0	0	0	0	0	0	0	10460.04897	3281.814094	0	26.90910918	0	1.046239148	0	0	0	56.05626834	0	0	20.19075634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.536356794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unknown
OTU_1146	0	0	76.02071882	3.972164043	0	8.906704895	87.89957939	0	9.669796114	11.38366548	0	14.16550926	0	0	274.7383992	0	1741.948942	1371.1307	0	0	0	0	0	26.05431205	0	0	0	0	78.61323237	0	0	0	0	0	0	0	0	0	0	0	15.4365299	0	0	4.122912461	0	0	44.05958549	0	0	0	0	0	44.41950653	9.948202735	30.03447631	383.9584985	0	0	60.51258528	31.58165519	0	0	0	Unknown
OTU_1158	0	0	50508.54929	1633.935269	131.2965996	22.44939183	0	688.5208736	48.74553372	0	55.95791037	656.9578893	16.60851849	0	2347.327727	91535.0446	0	0	0	0	224.6059882	0	0	0	258.3392265	0	0	35.50563881	105.6773462	0	0	34.89776664	953.2091325	0	13.34361761	0	2927.812414	0	31.37451261	11.66587613	0	0	6.256312755	0	1.256663715	0	177.6838299	0	0	0	5.1877288	0	0	0	0	0	0	0	0	0	0	0	0	Unknown
OTU_1175	0	0	0	0	0	0	0	0	667.2896221	4690.253317	1330.680945	7906.477193	66.87002999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unknown
OTU_1188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4428.859335	0	490.6663358	13.29901746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.76869835	47.24977938	0	0	0	0	0	0	0	0	0	0	0	0	196.5014542	162.4929605	0	0	0	0	0	0	0	0	0	Unknown
OTU_119	0	0	0	0	0	0	0	0	0	12.54846914	222302.7209	177429.6422	0	28.24435539	0.77653919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.342018477	0	0	0	0	0	77.93400383	0	1.134405631	0	6.528615446	0	0	0	0	0	0	0	0	0	0	Unknown
OTU_1192	0	0	0	4.065447144	0	4.557935874	37.48492951	0	0	11.65100177	0	0	0	0	255.9553743	0	1551.633418	1801.57308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.24624573	0	0	0	31.59808895	0	3.175572924	0	1.275712205	0	12.88408277	0	0	0	0	0	181.8506527	30.545485	27.32427733	382.3544989	0	0	13.76303889	48.48498772	0	0	0	Unknown
OTU_1197	0	0	0	8.15526956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.480027757	151.7796007	107389.9679	36.15188705	269.0020243	0	923.6430602	0	0	0	0	0	0	0	0	0	0	0	1.592546421	0	0	0	0	0	0	0	5.28215213	0	0	0	0	0	0	0	0	0	0	0	0	Unknown
OTU_12	0	0	0	18.34064274	0	0	0	0	13.9525862	0	29.36451333	1.362631205	0	0	0	7.187239097	0	0	0	0	0	0	9.246821089	58.89705924	3.594560415	0	0	0	0	0	0	0	0	8.626373236	314.4627231	0	2.554990494	0	0	17.43783619	2.96979049	0	0.298460653	16446.90892	0	243.5510971	24.82403426	0	0	0	1.9798664	0	247.8265672	3.827813385	0	0	0	0	0	0.379744103	0	0	0	Unknown
OTU_120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.3471687	0	0	0	0	0	0	0	0	0	7291.84562	0	42.98716542	9.724753814	0	0	0	0	0	0	6.587249159	0	0	0	0	0	0	0	0	0	Unknown
OTU_1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274.3199547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.8033512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.21920485	0	4918.879614	0	0	0	0	4.057741611	0	0	0	Unknown
OTU_1201	0	0	0	8.165760901	0	13.73244316	56.46850659	18.97174884	0	0	0	0	0	0	340.323628	5.119931888	2364.9298	1847.389017	0	0	0	0	0	53.56105145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.964496927	0	0	1.594595152	0	2.562365337	0	38.8179955	0	36.33522541	0	0	0	136.9728437	20.45097938	41.1621725	295.1065753	0	0	20.73308561	97.38579866	0	0	0	Unknown
OTU_1203	0	0	57469.60837	2030.49765	139.5255245	13.74128189	0	18.98395979	19.89144071	23.41698876	107.0370617	1049.019631	16.94346823	0	3.622794398	220.2987728	177.3310255	57.17251757	0	0	217.0759215	0	0	0	54.90609231	0	1.601412865	796.8772529	134.7607223	0	0	83.07031127	163.159871	0	108.9017837	0	0	0	64.01450653	23.80229178	0	0	284.0206261	44.52586238	2.564014575	0	45.31681031	0	0	0	0	0	45.68700157	10.23207121	3.432388839	0	0	0	0	0	0	0	0	Unknown
OTU_121	27.38988323	488.9351345	0	40.71224614	0	293761.6079	304149.9527	54646.79178	0	0	0	0	0	0	0	18.01876048	0	0	0	0	0	0	0	0	57.93260809	0	0	0	0	106.9310745	0	0	0	0	0	0	1110.284296	49.73730597	18.76197038	0	0	0	0	0	0	39.14067505	0	0	0	0	0	0	0	5.997822287	4.023986513	0	0	0	0	0	0	1226.150637	0	Unknown
OTU_1212	0	0	12626.88007	375.2430603	90.12780872	23.11538722	0	919.7148888	30.11498651	0	7.202248371	264.6968655	17.10123547	0	2204.886173	92782.02646	0	0	0	0	900.7329336	0	0	0	365.7544728	0	0	11077.36719	21653.67269	0	0	23.95537467	744.3496051	0	13.73947634	0	3805.102307	0	32.30528529	16.01594947	0	0	4.831436848	0	1.293944557	0	39.20466241	0	0	0	10.68326135	4.312939502	0	0	0	0	0	0	0	0	0	0	0	Unknown
OTU_1214	0	0	0	0	0	0	0	0	10.05356811	0	36.06591084	0	0	0	0	0	0	0	0	0	0	0	0	67.72086965	0	0	0	0	0	0	0	0	0	0	454.0910339	0	0	0	0	8.020131714	0	0	3.225847663	587.2561702	0	0	0	0	0	0	16.04921955	0	277.0944884	10.34302405	0	0	0	0	0	0	0	0	0	Unknown
OTU_123	0	0	0	0	1.21058911	0	0	0	5274.705477	2.539710177	807.9724085	167.4981815	0	0	78734.33717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.147973308	0	0	0	0	0	0	0	0	0	0	0	0	Unknown
OTU_1233	0	848.8575812	0	66.52420759	204.4700866	4.661434854	0	154.5576185	121.4593954	0	29.04802007	0	0	0	0	46.92451112	1020.573296	1764.903966	0	1117.404601	12948.07579	0	0	0	0	0	0	39295.2068	100444.2986	0	0	5652.066667	53.13454383	0	0	0	0	0	9348.542957	2373.878436	32.31560014	0	25.98145603	4.315555096	1.304680342	0	6.588323545	0	0	0	0	17.39489486	185.9800125	801.8034195	251.5026715	0	0	0	0	0	0	0	0	Unknown
OTU_124	0	0	0	1708.76425	1.218299869	0	0	182.3391912	0	0	0	0	0	0	0	0	0	4.160127145	0	0	0	26.84253901	0	0	3.595690749	0	0	0	0	0	0	0	0	0	0	10.03339333	41.74463417	0	0	0	0	0	0	0	1730.335359	0	93.27081497	0	0	0	0	1.865600845	0	0	0	0	0	0	0	898.7570799	0	0	0	Unknown
OTU_1240	0	0	0	4.176914767	0	4.682906697	7.702540462	38.81738828	10.16823921	0	7.295455796	44.68707044	0	0	485.2041357	10.47570183	2088.058708	1870.453025	0	0	0	0	0	136.9865891	5.613452429	0	0	0	0	0	0	0	60.05170807	0	0	0	0	0	0	0	16.23222731	0	4.893962571	0	1.310690056	0	52.94936931	0	0	0	0	0	186.8366873	10.46099669	7.018365597	280.0789493	0	0	21.2105969	33.20957556	0	0	0	Unknown
OTU_1245	0	1715.317768	643.1825741	617.5282374	0	4.709766519	7.746720045	0	0	0	0	14.98112759	0	0	245.8561106	0	4156.057725	3527.215147	0	0	359.6089814	0	0	0	0	0	0	0	2300.195778	0	0	0	80.5281968	0	0	0	0	0	0	0	0	0	0	0	0	0	39.93980389	0	0	0	0	0	62.63610981	10.520998	0	299.9766625	0	0	49.77526134	54.27509141	34563.93079	0	0	Unknown
OTU_1248	0	0	0	3532.629354	0	0	0	156.3325735	0	0	0	0	34.88229038	0	0	0	0	0	0	0	0	0	0	0	28.25941876	0	0	0	0	0	0	0	87.33521255	0	0	31.54196325	103.1112834	0	0	0	0	0	0	0	96.33542967	0	93.29578306	0	0	102.5674092	0	4.39866489	0	0	3.533207681	0	0	0	0	1283.142493	0	0	0	Unknown
OTU_125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.60394837	0	0	0	0	0	0	0	0	0	0	0	0	0	252.7041829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4548.782521	0	0	0	0	467.5653613	0	0	0	Unknown
OTU_126	0	0	34.24897341	93.95114248	119.7860916	3.009496988	0	103.9425766	0	0	1.562822243	0	0	0	439.5619753	18719.07723	53.56898073	0	0	0	103.0078729	0	0	0	595.2403987	0	0	8884.918242	1540.637615	0	0	7.797146902	5144.2475	0	149.0670561	140.9295274	6525.604994	0	28.03980969	8.688287598	3.477244823	0	25.1610661	3.250556724	0.280774174	0	1.417842394	0	0	0	618.9514772	3.743474226	627.0409656	15.68657962	1.503464372	0	0	0	0	0	0	0	0	Unknown
OTU_1266	0	0	0	127.5455755	540.1254538	9.533097402	0	128.4098097	0	0	0	0	0	0	889.720774	30170.42005	6.363334717	0	0	0	25.09962218	0	0	0	434.2423424	0	0	1583.128182	280.4731979	0	0	0	4788.070121	0	56.66345322	79.71757624	2321.693831	0	0	0	16.52215323	0	36.53007799	4.412869466	0	0	6.736888108	0	0	0	143.1924339	13.34035808	206.0216184	21.29568382	0	0	0	0	0	0	0	0	0	Unknown
OTU_127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1945.482969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.347277725	0	7357.919824	0	0	0	0	8.924505741	0	0	0	Unknown
OTU_1272	0	0	0	0	0	0	0	0	788.8786824	48.8789004	14.89475279	30.4117561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.96000734	0	0	0	0	0	0	0	0	1541.712949	28555.20886	164.7838696	0	0	0	0	0	0	0	0	Unknown
OTU_1276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43529.01524	0	0	0	0	0	0	0	10.76605947	0	0	0	0	0	0	0	5820.627122	Unknown
OTU_1280	0	0	0	51.44319069	292.8088563	0	0	59.75972755	10.43606541	0	37.43807179	0	0	0	0	5.37581322	6.416338631	19.99708122	0	0	2594.140882	0	0	0	23.04523154	0	0	2166.427468	1159.518631	0	0	1730.864803	14504.4027	0	0	16.07631805	0	0	3996.648151	1090.609721	0	0	0	0	0	0	0	0	0	0	0	4.483825894	15.97982248	10.73653397	3.601612872	0	0	0	0	0	0	0	0	Unknown
OTU_1286	0	0	165.0932394	8.626298719	0	0	43.74571932	10.02086485	10.49988733	49.44352643	7.533404977	0	0	0	0	0	3602.212439	2756.354194	0	0	0	0	0	42.43636647	0	0	0	0	28.45389475	0	0	0	6.890039941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225.0856625	129.6263209	86.96732618	277.9459482	0	0	7.300801153	64.29889085	0	0	0	Unknown
OTU_1289	0	0	0	0	0	0	107.4488682	10.02767867	0	0	15.07705484	92.35192844	0	0	440.1342111	0	3036.184681	1550.245168	0	0	0	0	0	28.31014777	0	0	0	0	0	0	0	0	0	0	0	0	19.24041421	0	0	0	0	0	3.371347139	0	6.771799599	0	41.03516115	0	38.4105828	0	0	0	112.6193563	0	18.13051267	428.4781529	0	0	58.44612346	94.36916392	0	0	0	Unknown
OTU_1295	0	0	331.1615866	12.9776609	336.835282	29.09955243	0	874.3898891	115.8398519	0	0	30.85390794	17.94036924	0	1334.91003	64661.97158	207.1885594	20.17879028	0	0	753.3906472	0	0	0	854.6079634	0	0	1188.938821	171.2275493	0	0	113.0887417	9460.320664	0	14.41365328	0	8186.110026	0	271.1236846	71.40777654	0	0	307.4895287	53.88071515	2.714873224	0	61.69257077	0	0	0	224.1494816	0	1193.252041	21.66818896	3.634339932	0	0	0	0	0	0	0	0	Unknown
OTU_1298	0	0	0	0	0	82.58004955	0	0	73.83367873	4519.835812	696.2271749	1174.315883	0	0	0	0	0	0	0	0	0	0	0	326.8260018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.248605499	0	0	0	0	0	0	0	0	177.6578125	1562.594422	0	0	0	0	0	4.306099402	0	0	0	Unknown
OTU_130	0	0	0	2.760190524	0	0	0	0	2.239793331	15.82063844	22.49793505	9.843376052	0	29.67451843	11.42203342	0	44.06648492	90.12744508	0	0	0	0	0	114.6631429	0	0	0	0	0	0	0	0	0	0	7060.096667	3.450307039	151.7554321	0	0	0	3.57552903	0	0.71867341	4.774905141	0	0	2.915835323	0	32.752088	0	0	0	41.15516535	25.3470804	0	14.42196512	0	0	0	2.743195662	0	0	0	Unknown
OTU_131	0	0	0	0	0	3.141153256	392.6641044	273.3941592	7650.38321	6158.565256	1384.881096	5522.014242	73.58982849	0	16.56286875	0	0	0	0	0	0	0	858.8369426	42.88036311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.94709352	0	0	0	0	0	0	0	0	6.962468998	257.2871619	0.784618165	0	37.80857128	0	0	0	0	0	0	Unknown
OTU_1312	0	0	0	0	0	24.53386765	0	0	74.5803305	6033.039208	817.9310913	780.3890069	72.60262506	0	0	0	0	0	0	0	0	0	0	387.545167	5.881804097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.271344787	0	0	0	0	0	0	0	0	179.454398	2597.777313	11.03081892	0	0	0	0	0	0	0	0	Unknown
OTU_1317	0	0	0	30.69965015	0	0	64.69992071	0	0	0	7.660060565	0	0	0	486.1194349	0	1857.643819	1411.576555	0	0	0	0	0	14.38327637	0	0	0	0	0	0	0	0	0	0	0	0	19.55060053	0	0	0	34.08692968	0	1.712849329	0	2.752388745	0	13.89890458	0	0	0	0	0	179.8263671	0	18.4228056	297.8956209	0	0	37.11773041	52.30393424	0	0	0	Unknown
OTU_1318	0	0	0	13.16002379	0	0	24.26805941	0	0	12.57159463	7.66182515	0	0	0	381.2054318	0	1982.818616	1739.29923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.142173	0	1.713243904	0	0	0	27.8042127	0	0	0	0	0	81.75808735	21.97267169	40.53950891	229.2032651	0	0	7.425256183	43.59665255	0	0	0	Unknown
OTU_132	0	194.0003853	0	3043.577935	0	2.130675812	0.87614476	156.7460279	0	0	0	10.16608554	0	0	0	0	0	0	0	127.687452	0	0	0	0	0	0	0	0	0	0	0	5.520255501	12.14352349	0	0	28.50738714	40.24165276	0	0	0	0	0	0.371117355	0	4.174456264	15.5302933	94.86002374	0	0	0	0	0	0	0	0.798321576	0	0	0	0	544.9052927	0	0	0	Unknown
OTU_1329	0	4518.558486	0	0	0	69.47726705	4.08134379	0	0	0	7.731283816	142.069982	0	142.7646462	3.925114991	0	0	144.5349241	0	0	0	0	0	0	0	0	31.2309011	313.955021	0	0	8021.223786	4397.264612	0	0	3775.666863	0	0	0	312.1041997	601.7335921	0	0	451.2103804	0	0	0	0	0	39.3927223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unknown
OTU_133	0	391.2219091	0	0	0	871.1617808	7.067347314	0	12954.30401	0	0	1663.995111	0	0	0	0	0	0	0	0	0	0	0	0	2.57526839	0	0	0	6.320701652	0	0	0	0	0	0	0	100.3715535	0	0	0	0	0	0	8.453059617	0	0	109.3114753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unknown
OTU_1338	0	0	0	0	0	0	4.104240529	0	0	0	0	31.74822411	0	0	0	0	0	0	0	0	0	0	0	350.3628948	23.92868595	0	0	0	0	0	0	0	0	0	0	100.155687	0	0	69.74558554	194.4994425	0	0	0	4.620206251	0	0	28.21367166	0	0	0	0	0	199.1090363	1828.292698	7.479366236	0	0	0	0	0	0	0	0	Unknown
OTU_134	0	0	0	0	0	3.266760935	0	11.28280075	0	0	0	0	0	0	99.04478932	0	4878.640137	6003.051163	0	0	0	0	0	0	0	18.07637293	0	8.611104383	153.7781642	0	0	0	0	0	0	0	2.164865539	0	0	0.943099748	0	0	3.413991946	0	4.876414131	0	47.7104038	0	8.643654561	47.37582669	0	0	336.7010376	17.02753174	49.77559049	37.21542763	0	0	0	6.756969709	0	0	0	Unknown
OTU_1342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5138.625595	0	0	0	0	0	0	0	9648.018732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unknown
OTU_1347	0	0	0	1301.293211	0	0	0	196.7236713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.96751436	0	0	0	0	0	0	25.8895203	21.35702762	0	0	0	0	0	0	0	0	0	0	0	5.593668117	0	63.55504248	0	0	0	0	0	0	0	7.488118128	0	0	0	0	1532.449375	0	0	0	Unknown
OTU_135	0	0	37.21277644	0	0	0	0	0	0	2.786199637	5.094192522	3.467067513	17825.18341	0	2359.552607	58.51888454	0	99.76998854	0	0	0	0	0	0	0	0	0.38107854	0	0	0	0	0	0	0	907.0144733	714.5840067	0	0	45.69943559	0	0	0	0	0	0	0	0	0	0	0	155373.3278	926.3556369	0	4.86972828	0.816784826	0	0	0	1.645634201	0	0	0	0	Unknown
OTU_1355	0	1823.958584	0	31.26856227	0	0	24.71209146	0	0	0	0	0	0	0	162.401978	0	2393.500511	1750.2864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.82580695	0	0	0	17.35930667	0	3.489182166	0	9.811881718	0	42.46941849	0	0	0	0	0	33.30160518	0	3.75284175	73.90904725	0	0	0	17.75773575	892.2042956	0	0	Unknown
OTU_1357	0	0	0	8.942265519	0	45.11489662	4.122550125	0	718.3757149	5573.933352	382.657705	956.6957227	37.08546861	0	0	0	0	41.71262493	0	0	0	0	0	1231.740696	36.0531528	0	0	0	0	0	0	12.9873116	0	0	0	771.2857996	0	0	245.1985565	1419.667825	0	0	0	4.640817643	0	0	70.84884207	0	0	0	0	0	133.3315265	1713.272514	7.512732745	7.787206495	0	0	0	17.77441359	0	0	0	Unknown
OTU_1378	0	0	0	18.05837309	0	0	0	0	0	181.1346828	0	0	0	0	0	0	4074.521064	1832.136564	0	0	0	0	0	29.61222664	0	0	0	0	119.13129	0	0	0	0	0	0	0	0	0	0	0	0	0	1.763203364	0	5.666605942	0	35.76875514	0	0	0	0	0	67.31377092	79.14693869	15.17151672	23.58870019	0	0	0	4.486796319	0	0	0	Unknown
OTU_138	0	0	0	3.941741756	0	6.628867201	0	0	0	5.648239732	0	0	0	0	0	0	0	0	0	0	0	0	0	22.62291979	0	0	0	0	0	0	0	0	0	0	538.4816749	0	0	10.23303116	0	0.956862641	0	0	0	184.6215195	0	16.10572747	0	0	0	0	0	2.06139046	16125.67846	167019.6138	744.2832528	0	0	241.4557102	0	0	0	1009.080603	0	Unknown
OTU_1389	0	0	0	9.078691024	0	10.17848469	79.52345141	21.09278584	0	65.0456404	47.57089341	0	0	0	418.62404	0	1915.944717	1333.99361	0	0	0	273.2500086	0	44.66187318	0	0	0	0	0	0	0	0	0	0	30.24977437	0	10.11784356	47.13780554	0	4.407726738	0	0	5.318611529	0	1.424418586	0	14.38594605	0	40.39749495	0	0	0	203.0484999	56.843485	34.32307018	375.5354808	0	0	38.41839939	49.62535771	0	0	0	Unknown
OTU_1390	0	0	0	22.69672756	0	78837.45315	81507.35225	20945.13634	0	0	0	0	0	0	12.07569346	153.6931544	0	0	0	0	0	0	109.8531162	0	6.100531496	0	0	0	0	0	0	0	0	0	0	0	3875.134085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unknown
OTU_1407	0	0	0	0	0	0	0	329.6888623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.21486467	0	0	0	0	0	0	0	2727.52003	0	0	0	0	0	0	0	0	0	0	0	2.872805753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.69093659	0	0	0	Unknown
OTU_1412	0	0	0	0	0	0	4.235932686	0	0	0	0	0	0	0	0	0	233.7869218	278.5890114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.72733167	0	0	0	0	0	0	0	0	0	0	0	0	0	14.55947978	0	0	0	0	0	359.6211822	115.0583448	304.9145443	1284.221194	0	0	132.1982221	287.6464012	0	0	0	Unknown
OTU_142	0	0	59740.68328	1500.592118	113.2687649	45.34700857	0	21.14374812	27.07768842	2.897902097	42.38740396	786.1225786	12.58074109	0	1793.314007	91341.85774	0	0	0	0	0	0	0	0	4.076847328	0	0	35.86009187	80.04924299	0	0	0	145.3779402	0	0	0	178.0535231	0	0	0	0	0	0.394923098	0	6.663347244	0	150.6162411	0	0	0	0	0	41.46166556	2.532481091	0	0	0	0	0	0	0	0	0	Unknown
OTU_1425	0	1890.018338	0	37.02976067	0	5.189443761	46.94636626	10.75403945	0	0	0	0	0	0	623.8814762	0	2639.529492	1640.946681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.31705244	0	0	0	0	0	5.423328965	0	1.452463774	0	80.68053967	0	0	0	0	0	155.2847212	11.59253377	54.44265953	455.4843836	0	0	0	92.00440872	0	0	0	Unknown
OTU_1433	0	0	0	0	0	0	0	0	0	0	8.10625956	0	0	0	131.6955959	0	2097.83466	1818.540318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.456357779	0	73.54258308	0	0	0	0	0	0	0	11.69756109	101.0410446	0	0	0	9.225106933	0	0	0	Unknown
OTU_1442	0	0	0	0	0	0	0	249.2208476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181.7683466	0	0	0	0	208.2445355	0	0	3360.079936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185.4058964	0	0	0	Unknown
OTU_1445	0	0	0	0	0	0	0	0	12095.60475	13.39550621	4824.901801	2767.051774	0	0	319.1482673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175.2847442	125.0201878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unknown
